scenario,weather,trial,hqm,S,E,B,R,collisions,unsafe_commits,state_trace
pedestrian_curb,clear,10,0.2033,-0.0,0.0,0.6416,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,clear,11,0.2035,-0.0,0.0,0.6423,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,clear,12,0.2034,-0.0,0.0,0.6421,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,clear,13,0.2033,0.0,0.0,0.6417,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,clear,14,0.2034,-0.0,0.0,0.6421,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,clear,15,0.6,0.0,0.0,0.0,0.0,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE']"
pedestrian_curb,clear,16,0.2034,0.0,0.0,0.6419,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,clear,17,0.2032,-0.0,0.0,0.6412,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,clear,18,0.2033,-0.0,0.0,0.6415,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,clear,19,0.2034,-0.0,0.0,0.6421,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,rain,0,0.2033,-0.0,0.0,0.6414,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,rain,1,0.2034,-0.0,0.0,0.6419,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,rain,2,0.2031,-0.0002,0.0,0.6411,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
pedestrian_curb,rain,3,0.2034,-0.0,0.0,0.6421,0.5,0,0,"['CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'CRUISE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'PROBE', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'HOLD', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT', 'ABORT']"
